...1,Unnamed: 0,year,state,state_po,special,district,dem,rep,totalvotes,dem_cand,rep_cand,dem_inc,rep_inc,dem_funds,rep_funds,2party_votes,dem_pct_2p,rep_pct_2p,dem_tot_funds,rep_tot_funds,tot_funds,dem_funds_2p_pct,rep_funds_2p_pct,dem_poll_avg,dem_effn,rep_poll_avg,rep_effn,seat_number,prev_lean,prev2_lean,dem_2p_prev,dem_2p_prev2,generic_ballot_avg,ics,cvap_white_pct,cvap_aapi_pct,cvap_hisp_pct,cvap_black_pct,cvap_natam_pct,college,urban,rural,urban_pct,rural_pct,dem_2p_12,demo_cluster,district_id,no_dem_cand_flag,no_rep_cand_flag,dem_inc_any,rep_inc_any,dem_inc_dummy,rep_inc_dummy,pvi,census_region,dem_scandal_score,rep_scandal_score,net_scandal_score,Year,Geography,dem_stand,rep_stand,inc_dummy,polarization,shave,dem_over_under,rep_over_under,dem_funds_2p_pct_sqrd,effn,sqrt_effn,poll_margin,dem_pct_2p_offset,baseline,funds_pct_margin,y_pred,y_act,y_pred_sd,fund_chances,abs_err,err,z,in_95_ci,in_68_ci,index
2249,2249,2024,South Carolina,SC,FALSE,SC-01,162582,227502,390777,Michael Moore,Nancy Mace,False,True,991604.43,1181000.83,390084,41.67871535361615,58.32128464638385,991604.43,1181000.83,2172605.26,45.64126066784907,54.35873933215093,0,0,0,0,1,-6.659698689344047,-8.918763637425016,43.395283722298586,45.61013623486242,-0.8352436655714882,71.8,73.72547866951142,1.616773921372676,5.134394008029407,17.173144020996794,0.1277719952833287,41.03,613717,117486,83.93250574737795,16.06749425262205,NA,0,SC01,FALSE,FALSE,FALSE,TRUE,0,1,-7.2244649263642895,South Atlantic,0,0.7788007830714049,-0.7788007830714049,2024,SC-01,Michael Moore,Nancy Mace,-1,0.9828210320037504,2.15,0,1.955985125717568,2083.124675350546,0,0,0,-8.321284646383852,-13.613686187157091,-8.717478664301863,44.4029558644851,41.67871535361615,3.741426098259537,6.3625,2.7242405108689525,2.7242405108689525,0.7281289110952195,TRUE,TRUE,317
2250,2250,2024,South Carolina,SC,FALSE,SC-02,142985,211514,355285,David Robinson,Joe Wilson,False,True,13806.7,466814.45,354499,40.33438740306743,59.66561259693257,13806.7,466814.45,480621.15,2.8726784079310703,97.12732159206892,0,0,0,0,2,-7.643994388924781,-10.142933079681292,42.938265303291736,44.62584053528169,-0.8352436655714882,71.8,65.25302023625356,1.6498403812964435,4.289227302399199,26.328412129233023,0.1089162918384318,34.94,535511,195692,73.23698070166562,26.763019298334388,NA,1,SC02,FALSE,FALSE,FALSE,TRUE,0,1,-8.268729061613907,South Atlantic,0,0,0,2024,SC-02,David Robinson,Joe Wilson,-1,0.9828210320037504,2.15,0,-2.0605148607415877,8.252281235393388,0,0,0,-9.665612596932569,-15.702214457656327,-94.25464318413785,40.81339121579937,40.33438740306743,3.701937598837097,0.5875,0.47900381273193915,0.47900381273193915,0.12939273014283395,TRUE,TRUE,318
2251,2251,2024,South Carolina,SC,FALSE,SC-03,87735,248451,346713,Byron Best,Sheri Biggs,False,False,44024.47,403495.6,336186,26.09716050043725,73.90283949956275,44024.47,403495.6,447520.07,9.83742919060591,90.1625708093941,0,0,0,0,3,-21.27158776748132,-20.79448150274889,28.19037062301046,30.99824715672515,-0.8352436655714882,71.8,76.63358635489224,0.77225976262735,3.252935906606571,16.554971422221914,0.2498385338176161,25.24,357253,373951,48.85818458323532,51.14181541676468,NA,1,SC03,FALSE,FALSE,FALSE,FALSE,0,0,-21.15231120129821,South Atlantic,0,0,0,2024,SC-03,Byron Best,Sheri Biggs,0,0.9828210320037504,2.15,0,0,96.77501308018525,0,0,0,-23.90283949956275,-41.46937873702493,-80.3251416187882,30.0123273764288,26.09716050043725,3.8681676982304656,0,3.9151668759915488,3.9151668759915488,1.0121502430679474,TRUE,FALSE,319
2252,2252,2024,South Carolina,SC,FALSE,SC-04,128976,206916,346414,Kathryn Harvey,William Timmons,False,True,508352.22,344475.8,335892,38.39805651816655,61.601943481833445,508352.22,344475.8,852828.02,59.60782339210665,40.39217660789334,0,0,0,0,4,-11.716705631775234,-13.723557521979096,38.01880000114739,40.55312929243124,-0.8352436655714882,71.8,70.78460236065503,2.1611478671605817,6.193708874114575,18.128550912969946,0.1542136452115584,34.95,629556,101648,86.09854431868534,13.901455681314651,NA,0,SC04,FALSE,FALSE,FALSE,TRUE,0,1,-12.2184186043262,South Atlantic,0,0.6065306597126334,-0.6065306597126334,2024,SC-04,Kathryn Harvey,William Timmons,-1,0.9828210320037504,2.15,0,0,3553.092609544577,0,0,0,-11.601943481833452,-23.60159354308091,19.215646784213302,39.77617189064081,38.39805651816655,3.7758755407032925,0.4,1.3781153724742623,1.3781153724742623,0.36497902476350563,TRUE,TRUE,320
2253,2253,2024,South Carolina,SC,FALSE,SC-05,130592,228260,359409,Evangeline Hundley,Ralph Norman,False,True,22192.33,164177.58,358852,36.39160433827873,63.60839566172126,22192.33,164177.58,186369.91,11.907678659071092,88.09232134092892,0,0,0,0,5,-11.479335779827082,-11.677402456749943,38.45558082846218,40.79049914437939,-0.8352436655714882,71.8,68.43170713611939,1.42994421539429,3.786040070234197,23.76251090785118,0.2289323907536751,27.69,423262,307942,57.88562425807299,42.11437574192701,NA,1,SC05,FALSE,FALSE,FALSE,TRUE,0,1,-11.528852449057798,South Atlantic,0,0,0,2024,SC-05,Evangeline Hundley,Ralph Norman,-1,0.9828210320037504,2.15,0,-5.360193465074669,141.79281104769711,0,0,0,-13.608395661721268,-22.222461232544106,-76.18464268185782,36.73951264600039,36.39160433827873,3.341171440910922,0.025,0.34790830772166004,0.34790830772166004,0.10412764321570038,TRUE,TRUE,321
2254,2254,2024,South Carolina,SC,FALSE,SC-06,182056,112360,305977,Jim Clyburn,Duke Buckner,True,False,736486.77,207325.86,294416,61.83631324384544,38.16368675615456,736486.77,207325.86,943812.63,78.03315473750335,21.966845262496644,0,0,0,0,6,14.0177890815606,15.33605723531091,61.52229131996146,66.28762400576707,-0.8352436655714882,71.8,45.84961344864985,1.1855516004338271,3.3279220779220777,47.207931255040464,0.164249562001168,27.860000000000003,476266,254938,65.13449051153987,34.86550948846013,NA,3,SC06,FALSE,FALSE,TRUE,FALSE,1,0,14.347356119998178,South Atlantic,0,0,0,2024,SC-06,Jim Clyburn,Duke Buckner,1,0.9828210320037504,2.15,-2.890520723786832,0,6089.173238287141,0,0,0,11.836313243845439,29.529955905567846,56.06630947500671,63.42238649725272,61.83631324384544,3.3249268177823885,99.9875,1.5860732534072781,1.5860732534072781,0.47702501147533055,TRUE,TRUE,322
2255,2255,2024,South Carolina,SC,FALSE,SC-07,129522,240326,370329,Mal Hyman,Russell Fry,False,True,35420.89,988164.43,369848,35.02033267720793,64.97966732279207,35420.89,988164.43,1023585.32,3.460472645309137,96.53952735469086,0,0,0,0,7,-11.69333091986465,-10.864049998369822,36.687968019079285,40.57650400434182,-0.8352436655714882,71.8,69.29373261660248,0.8862189773213522,2.994624518613607,24.503068838254173,0.3339618100128369,22.9,442304,288899,60.48990499218412,39.510095007815885,NA,1,SC07,FALSE,FALSE,FALSE,TRUE,0,1,-11.486010689490945,South Atlantic,0,0,0,2024,SC-07,Mal Hyman,Russell Fry,-1,0.9828210320037504,2.15,0,-5.1890339727362615,11.974870928932816,0,0,0,-14.979667322792068,-22.1367777134104,-93.07905470938172,36.43780295004909,35.02033267720793,3.578349477015941,0.0125,1.4174702728411575,1.4174702728411575,0.3961240460010113,TRUE,TRUE,323
2256,2256,2024,South Dakota,SD,FALSE,SD-00,117818,303630,421448,Sheryl Johnson,Dusty Johnson,False,True,194881.89,2374815.53,421448,27.955524762248253,72.04447523775175,194881.89,2374815.53,2569697.42,7.583845805472304,92.41615419452768,0,0,0,0,0,-15.70461478588797,-17.08460386102803,35.054900463073466,36.5652201383185,-0.8352436655714882,71.8,85.99282096612356,0.9317215347125996,2.6997527354388646,1.4941886855559272,6.152199101724879,30.37,507347,379320,57.21956495505077,42.78043504494924,NA,2,SD00,FALSE,FALSE,FALSE,TRUE,0,1,-16.049612054672984,West North Central,0,0,0,2024,SD-00,Sheryl Johnson,Dusty Johnson,-1,0.9828210320037504,2.15,0,0,57.51471720117986,0,0,0,-22.044475237751747,-31.26398044377448,-84.83230838905538,32.42588273306854,27.955524762248253,3.812569392346292,0,4.470357970820288,4.470357970820288,1.1725315688140658,TRUE,FALSE,324
2257,2257,2024,Tennessee,TN,FALSE,TN-01,64021,257825,330199,Kevin Jenkins,Diana Harshbarger,False,True,0,889466.21,321846,19.89181161176463,80.10818838823536,0,889466.21,889466.21,0,100,0,0,0,0,1,-29.85057763619389,-30.70542078336124,20.7793902693673,22.41925728801258,-0.8352436655714882,71.8,92.76486418367928,0.6044049854874509,2.551769555355009,2.142816491459141,0.095774693691716,22.55,422010,345861,54.95845005215719,45.0415499478428,NA,2,TN01,FALSE,FALSE,FALSE,TRUE,0,1,-30.06428842298573,East South Central,0,0,0,2024,TN-01,Kevin Jenkins,Diana Harshbarger,-1,0.9828210320037504,2.15,0,1.9258588471652445,0,0,0,0,-30.10818838823537,-59.29333318039997,-100,19.870714189605188,19.89181161176463,3.7326454720497853,0,0.021097422159442658,-0.021097422159442658,-0.005652136619301536,TRUE,TRUE,325
2258,2258,2024,Tennessee,TN,FALSE,TN-02,111316,250782,362098,Jane George,Tim Burchett,False,True,258725.83,1073274.11,362098,30.74195383570193,69.25804616429807,258725.83,1073274.11,1331999.9400000002,19.423861986059844,80.57613801394015,0,0,0,0,2,-17.163266266178987,-19.788881981654995,32.835800264294285,35.106568658027484,-0.8352436655714882,71.8,88.23716576706899,1.264685091608074,2.882156803894265,5.376264726094237,0.0682283748033924,32.71,575331,192540,74.92547576350715,25.07452423649285,NA,2,TN02,FALSE,FALSE,FALSE,TRUE,0,1,-17.81967019504799,East South Central,0,0,0,2024,TN-02,Jane George,Tim Burchett,-1,0.9828210320037504,2.15,0,1.4114333618617536,377.2864144535007,0,0,0,-19.25804616429807,-34.80409672452449,-61.152276027880305,31.859340502807573,30.74195383570193,3.7134337280054566,0,1.1173866671056416,1.1173866671056416,0.3009038935254696,TRUE,TRUE,326
2259,2259,2024,Tennessee,TN,FALSE,TN-03,102841,236519,350328,Jack Allen,Chuck Fleischmann,False,True,164519.81,1026695.07,339360,30.30439651107968,69.69560348892033,164519.81,1026695.07,1191214.88,13.811094267056168,86.18890573294384,0,0,0,0,3,-18.51983492420647,-19.636764218926132,31.824096561239777,33.75,-0.8352436655714882,71.8,83.81959796836223,1.1237124644347731,3.121148133094084,9.614425024701516,0.0844312703023333,27.4,514474,253397,67.00005599898941,32.99994400101058,NA,2,TN03,FALSE,FALSE,FALSE,TRUE,0,1,-18.799067247886384,East South Central,0,0,0,2024,TN-03,Jack Allen,Chuck Fleischmann,-1,0.9828210320037504,2.15,0,0.44932257738801695,190.74632485351177,0,0,0,-19.69560348892032,-36.76289083020128,-72.37781146588767,31.865770440783255,30.30439651107968,3.6974492753954116,0,1.5613739297035742,1.5613739297035742,0.4222840702896724,TRUE,TRUE,327
2260,2260,2024,Tennessee,TN,FALSE,TN-04,83832,219133,313255,Victoria Broderick,Scott DesJarlais,False,True,110272.54,152104.88,302965,27.670522997706005,72.329477002294,110272.54,152104.88,262377.42,42.02821264116402,57.97178735883599,0,0,0,0,4,-21.4930212916672,-22.62271368716545,27.946800616473546,30.77681363253928,-0.8352436655714882,71.8,82.208807000217,1.7071657903864916,4.082947308706357,9.288171157424577,0.0871438848060365,24.36,412327,355545,53.69736101850309,46.30263898149692,NA,2,TN04,FALSE,FALSE,FALSE,TRUE,0,1,-21.775444390541765,East South Central,0,0.0497870683678639,-0.0497870683678639,2024,TN-04,Victoria Broderick,Scott DesJarlais,-1,0.9828210320037504,2.15,0,-1.4041369299353974,1766.370657810899,0,0,0,-22.329477002293995,-42.71564511551204,-15.943574717671977,31.28210443849134,27.670522997706005,3.6998555972006826,0,3.6115814407853364,3.6115814407853364,0.9761411887312211,TRUE,TRUE,328
2261,2261,2024,Tennessee,TN,FALSE,TN-05,142387,205075,360714,Maryam Abolfazli,Andy Ogles,False,True,418611.7,680413.07,347462,40.97915743304304,59.020842566956965,418611.7,680413.07,1099024.77,38.089378094726655,61.91062190527335,0,0,0,0,5,-8.046933047049428,-10.183707429759489,40.968211242126365,44.22290187715704,-0.8352436655714882,71.8,77.32558974027745,2.559189326903065,5.024005856137102,12.612583518131778,0.0862990792372668,46.04,637744,130127,83.05353373157732,16.946466268422693,NA,0,TN05,FALSE,FALSE,FALSE,TRUE,0,1,-8.581126642726943,East South Central,0,0,0,2024,TN-05,Maryam Abolfazli,Andy Ogles,-1,0.9828210320037504,2.15,0,4.981915449482511,1450.8007236430428,0,0,0,-9.020842566956958,-16.327009619882396,-23.821243810546687,40.56322636185877,40.97915743304304,3.7636086429075037,0.75,0.41593107118427497,-0.41593107118427497,-0.11051390052685058,TRUE,TRUE,329
2262,2262,2024,Tennessee,TN,FALSE,TN-06,106144,225543,331687,Lore Bergman,John Rose,False,True,8845.74,1287826.89,331687,32.00125419446647,67.99874580553353,8845.74,1287826.89,1296672.63,0.6821876081397662,99.31781239186024,0,0,0,0,6,-17.11500636765441,-17.75289257704577,32.17424186839298,35.15482855655206,-0.8352436655714882,71.8,84.51266074306095,0.8999431561896873,3.721676607346769,8.663902168281155,0.1002731521150425,27.18,435749,332122,56.74768287902525,43.25231712097475,NA,2,TN06,FALSE,FALSE,FALSE,TRUE,0,1,-17.274477920002248,East South Central,0,0,0,2024,TN-06,Lore Bergman,John Rose,-1,0.9828210320037504,2.15,0,3.476175097372632,0.4653799326994552,0,0,0,-17.99874580553353,-33.713712174433006,-98.63562478372046,31.920850251298067,32.00125419446647,3.728634939664044,0,0.08040394316840249,-0.08040394316840249,-0.02156390863398577,TRUE,TRUE,330
2263,2263,2024,Tennessee,TN,FALSE,TN-07,122764,191992,322656,Megan Barry,Mark Green,False,True,1207217.05,1354529.89,314756,39.00291019075093,60.99708980924908,1207217.05,1354529.89,2561746.94,47.12475815429295,52.87524184570705,0,0,0,0,7,-10.013092987114604,-10.215532293617564,38.69148353228604,42.25674193709187,-0.8352436655714882,71.8,74.8724947070084,1.526343202310653,4.713130001285199,15.807443332859838,0.1445849144666085,32.21,464624,303247,60.50808013325155,39.49191986674845,NA,1,TN07,FALSE,FALSE,FALSE,TRUE,0,1,-10.063702813740344,East South Central,0,1,-1,2024,TN-07,Megan Barry,Mark Green,-1,0.9828210320037504,2.15,0,-0.5200995869008551,2220.7428311005997,0,0,0,-10.997089809249069,-19.292161961909198,-5.750483691414105,41.54868026576146,39.00291019075093,3.737790069854589,1.25,2.5457700750105303,2.5457700750105303,0.6810896351676509,TRUE,TRUE,331
2264,2264,2024,Tennessee,TN,FALSE,TN-08,85043,240411,332315,Sarah Freeman,David Kustoff,False,True,18242.06,1062985.23,325454,26.13057452051596,73.86942547948404,18242.06,1062985.23,1081227.29,1.6871623726774414,98.31283762732257,0,0,0,0,8,-21.193738832514377,-21.29740290288093,29.197620859301946,31.076096091692097,-0.8352436655714882,71.8,76.70747649584028,1.4117097354375563,2.208437619711028,17.18616600043633,0.1781385976695967,28.48,388191,379680,50.55419464988261,49.4458053501174,NA,1,TN08,FALSE,FALSE,FALSE,TRUE,0,1,-21.21965485010601,East South Central,0,0,0,2024,TN-08,Sarah Freeman,David Kustoff,-1,0.9828210320037504,2.15,0,-6.5260738434058965,2.8465168717785736,0,0,0,-23.86942547948404,-41.60406603464053,-96.6256752546451,26.829303700752696,26.13057452051596,3.722304219866525,0,0.6987291802367359,0.6987291802367359,0.18771415203182698,TRUE,TRUE,332
2265,2265,2024,Tennessee,TN,FALSE,TN-09,159522,57411,223703,Steve Cohen,Charlotte Bergmann,True,False,120903.16,48447.35,216933,73.53514679647634,26.46485320352367,120903.16,48447.35,169350.51,71.39226211955311,28.607737880446887,0,0,0,0,9,22.193682866281613,23.169019282065413,72.09236919988231,74.46351779048808,-0.8352436655714882,71.8,29.010541168347224,1.489047917471921,3.5237298248642484,64.13638598163458,0.0761786106972782,26.89,726832,41039,94.65548249640892,5.344517503591098,NA,3,TN09,FALSE,FALSE,TRUE,FALSE,1,0,22.437516970227563,East South Central,0,0,0,2024,TN-09,Steve Cohen,Charlotte Bergmann,1,0.9828210320037504,2.15,2.2281793729179924,0,5096.855090546977,0,0,0,23.53514679647634,45.710277606026615,42.78452423910621,71.9142138892092,73.53514679647634,3.179745266006096,100,1.6209329072671466,-1.6209329072671466,-0.5097681643231478,TRUE,TRUE,333
2266,2266,2024,Texas,TX,FALSE,TX-02,112252,214631,326883,Peter Filler,Dan Crenshaw,False,True,8114.5,2749760.1,326883,34.340115576521264,65.65988442347873,8114.5,2749760.1,2757874.6,0.2942302017647937,99.7057697982352,0,0,0,0,2,-13.817384773836231,-17.766807788028373,37.966193629385394,38.45245015037024,-0.8352436655714882,71.8,56.570019579144926,3.81735399634677,23.32003599164314,13.959698627915149,0.12859675071153,39.25,696876,70111,90.85890634391455,9.141093656085436,NA,6,TX02,FALSE,FALSE,FALSE,TRUE,0,1,-14.804740527384268,West South Central,0,0,0,2024,TX-02,Peter Filler,Dan Crenshaw,-1,0.9828210320037504,2.15,0,-0.6281948453039767,0.08657141163055121,0,0,0,-15.659884423478736,-28.774237389197047,-99.4115395964704,33.95602596667927,34.340115576521264,3.708744809892563,0,0.38408960984199325,-0.38408960984199325,-0.10356323487598484,TRUE,TRUE,334
2267,2267,2024,Texas,TX,FALSE,TX-03,142953,237794,380747,Sandeep Srivastava,Keith Self,False,False,147270.56,0,380747,37.54540416602101,62.454595833979,147270.56,0,147270.56,100,0,0,0,0,0,3,-9.59022000849621,-14.962017150770237,39.73070422243562,42.67961491571026,-0.8352436655714882,71.8,63.23820932229442,10.185901716967198,13.266477973420402,10.81540924172877,0.2040643253156371,48.42,662204,104783,86.33836036334384,13.661639636656162,NA,0,TX03,FALSE,FALSE,FALSE,FALSE,0,0,-10.933169294064715,West South Central,0,0,0,2024,TX-03,Sandeep Srivastava,Keith Self,0,0.9828210320037504,2.15,0,0,10000,0,0,0,-12.454595833978992,-21.03109492255794,100,39.116977208343386,37.54540416602101,3.3620096048853014,0.11249999999999999,1.5715730423223775,1.5715730423223775,0.46745049152707385,TRUE,TRUE,335
2268,2268,2024,Texas,TX,FALSE,TX-04,111696,241603,353299,Simon Cardell,Pat Fallon,False,True,16344.56,312813.35,353299,31.6151475096165,68.3848524903835,16344.56,312813.35,329157.91,4.965568046048173,95.03443195395182,0,0,0,0,4,-15.41471353529144,-19.116377244612263,33.46102876488079,36.85512138891503,-0.8352436655714882,71.8,69.10318027691693,7.473407655641971,10.87571511662456,9.63933091914883,0.2897381552196986,43.16,562722,204265,73.36786673046609,26.632133269533902,NA,0,TX04,FALSE,FALSE,FALSE,TRUE,0,1,-16.340129462621647,West South Central,0,0.6065306597126334,-0.6065306597126334,2024,TX-04,Simon Cardell,Pat Fallon,-1,0.9828210320037504,2.15,0,-2.3764045409112953,24.656866019934668,0,0,0,-18.3848524903835,-31.845015259671804,-90.06886390790366,32.536187224683566,31.6151475096165,3.7307572280636756,0,0.9210397150670673,0.9210397150670673,0.24687741891613302,TRUE,TRUE,336
2269,2269,2024,Texas,TX,FALSE,TX-05,107712,192185,299897,Ruth Torres,Lance Gooden,False,True,24043.31,393366.05,299897,35.91633127373732,64.08366872626269,24043.31,393366.05,417409.36,5.760127180665044,94.23987281933496,0,0,0,0,5,-13.624612738200383,-16.068639394307148,36.307775822939625,38.64522218600609,-0.8352436655714882,71.8,56.87865065301568,4.510824215490488,20.237204549076964,15.646687105635715,0.1796379114748872,22.62,533800,233187,69.59700751120945,30.402992488790552,NA,1,TX05,FALSE,FALSE,FALSE,TRUE,0,1,-14.235619402227076,West South Central,0,0,0,2024,TX-05,Ruth Torres,Lance Gooden,-1,0.9828210320037504,2.15,0,-0.6169927339147314,33.179065137436226,0,0,0,-14.08366872626268,-27.635995138882663,-88.47974563866991,34.90190805904774,35.91633127373732,3.666482432456301,0.0125,1.0144232146895789,-1.0144232146895789,-0.276674778449704,TRUE,TRUE,337
2270,2270,2024,Texas,TX,FALSE,TX-06,98319,188119,286438,John Love III,Jake Ellzey,False,True,133773.65,5190701.36,286438,34.32470552091552,65.67529447908449,133773.65,5190701.36,5324475.010000001,2.5124289201988383,97.48757107980114,0,0,0,0,6,-14.401812796180032,-17.35044512248915,35.57667345293563,37.86802212802644,-0.8352436655714882,71.8,55.40142485947713,2.89509664461574,23.56641024983378,15.522326810125934,0.2633878983618654,24.21,525352,241635,68.49555468345618,31.504445316543823,NA,1,TX06,FALSE,FALSE,FALSE,TRUE,0,1,-15.13897087775731,West South Central,0,0,0,2024,TX-06,John Love III,Jake Ellzey,-1,0.9828210320037504,2.15,0,0,6.312299079051501,0,0,0,-15.675294479084478,-29.442698089943132,-94.97514215960231,33.3516771582011,34.32470552091552,3.8889828428980584,0,0.9730283627144232,-0.9730283627144232,-0.25020124850674974,TRUE,TRUE,338
2271,2271,2024,Texas,TX,FALSE,TX-07,149820,94651,244471,Lizzie Fletcher,Caroline Kane,True,False,921386.5,167381.55,244471,61.28334240053013,38.71665759946988,921386.5,167381.55,1088768.05,84.62651893578251,15.373481064217486,0,0,0,0,7,12.801794778533896,14.602695880474975,60.69604906575382,65.07162970274037,-0.8352436655714882,71.8,35.65484943010378,18.53777634229472,21.445691992554377,21.948654092968304,0.1104944200317883,49.05,766927,60,99.99217718162107,0.0078228183789295,NA,6,TX07,FALSE,FALSE,TRUE,FALSE,1,0,13.252020054019166,West South Central,0,0,0,2024,TX-07,Lizzie Fletcher,Caroline Kane,1,0.9828210320037504,2.15,2.671768536347333,0,7161.647707188356,0,0,0,11.283342400530131,27.33928377360982,69.25303787156501,65.68477275903857,61.28334240053013,3.5490495502959045,99.9875,4.401430358508435,4.401430358508435,1.240171571608929,TRUE,FALSE,339
2272,2272,2024,Texas,TX,FALSE,TX-08,108754,233423,342177,Laura Jones,Morgan Luttrell,False,True,45787.73,1152415.02,342177,31.78296612571856,68.21703387428144,45787.73,1152415.02,1198202.75,3.821367460557072,96.17863253944292,0,0,0,0,8,-16.038054253313625,-17.754184130815347,32.84526234541033,36.231780670892846,-0.8352436655714882,71.8,54.75125133405938,6.029130220558423,24.180155741773376,12.64479203218833,0.2009043422610011,31.52,577652,189335,75.3144447037564,24.685555296243617,NA,6,TX08,FALSE,FALSE,FALSE,TRUE,0,1,-16.467086722689054,West South Central,0,0,0,2024,TX-08,Laura Jones,Morgan Luttrell,-1,0.9828210320037504,2.15,0,-3.526330967672621,14.602849268604405,0,0,0,-18.21703387428144,-32.09892977980662,-92.35726507888586,30.183002997806984,31.78296612571856,3.3294696502877916,0,1.5999631279115754,-1.5999631279115754,-0.48054594153554703,TRUE,TRUE,340
